파일명,파일 내용
2024_흥아해운_preprocessing_summary.txt,"흥아해운 요약재무정보 (제62기 ~ 제64기)

성장성
매출액은 제62기 1,778억 6천만 원에서 제63기 1,648억 1천2백만 원으로 감소하였으나 제64기 1,880억 1백만 원으로 회복하며 1,800억 원대 수준을 유지했습니다. 자산총계는 제62기 3,170억 6천만 원에서 제64기 4,435억 5천9백만 원으로 꾸준히 증가했습니다.

수익성
영업이익은 제62기 296억 7천9백만 원 흑자에서 제63기 245억 6천3백만 원으로 소폭 감소했으나 제64기 275억 4천1백만 원으로 회복하며 200억 원대 수준을 유지했습니다. 당기순이익 역시 제62기 238억 1천만 원 흑자에서 제63기 347억 3천4백만 원, 제64기 399억 6천1백만 원으로 꾸준히 증가하며 수익성이 개선되는 모습을 보였습니다. 주당순이익은 제62기 94원에서 제64기 165원으로 상승했습니다.

안정성
부채총계는 제62기 1,817억 5천5백만 원에서 제63기 1,549억 3천9백만 원으로 감소했으나 제64기 2,095억 2천만 원으로 증가했습니다. 이에따라 부채비율은 제62기 약 134.3%에서 제63기 90.7%로 감소했으나 제64기 89.5%로 소폭 하락했습니다. 자본총계는 제62기 1,353억 5백만 원에서 제64기 2,340억 3천9백만 원으로 꾸준히 증가하며 재무 안정성이 개선되었습니다.

결론
흥아해운은 2021년부터 2023년까지 매출액이 회복세를 보였고, 영업이익과 당기순이익 모두 꾸준히 증가하며 수익성이 개선되었습니다. 부채총계는 증가했으나 자본총계의 증가폭이 더 커 부채비율은 하락하여 재무 안정성이 높아진 모습을 보였습니다."
2025_양지사_preprocessing_summary.txt,"양지사 요약재무정보 (제44기-제46기)

성장성
매출액은 제44기 621.35억 원에서 제45기 581.51억 원으로 감소하였으나 제46기 558.64억 원으로 소폭 감소세를 이어갔습니다. 자산총계는 제44기 1,947.42억 원에서 제46기 2,058.98억 원으로 꾸준히 증가했습니다. 유동자산은 제44기 1,453.23억 원에서 제46기 1,318.91억 원으로 감소하였으나, 현금 및 현금성자산은 제44기와 제46기에 1,104.02억 원으로 유사한 수준을 유지했습니다.

수익성
영업이익은 제44기 69.19억 원의 손실에서 제45기 1.56억 원의 흑자로 전환되었으나, 제46기에는 60.80억 원의 손실로 다시 적자 전환되었습니다. 당기순이익은 제44기 12.19억 원 흑자에서 제45기 44.48억 원 흑자로 증가하였으나, 제46기에는 15.95억 원의 손실로 적자 전환되었습니다. 총포괄손익 역시 제45기 38.72억 원 흑자를 기록했으나, 제46기에는 17.14억 원의 손실을 기록했습니다. 기본주당순이익은 제45기 324원에서 제46기 마이너스 116원으로 하락했습니다.

안정성
부채총계는 제44기 92.65억 원에서 제45기 82.01억 원으로 감소하였으나, 제46기에는 177.29억 원으로 대폭 증가했습니다. 특히 유동부채가 제45기 76.44억 원에서 제46기 1,672.50억 원으로 크게 늘어난 것이 부채총계 증가의 주요 원인입니다. 자본총계는 제44기 1,854.77억 원에서 제46기 1,881.69억 원으로 소폭 증가했습니다.

결론
양지사는 제44기부터 제46기까지 매출액이 점진적으로 감소하는 추세를 보였으며, 특히 제46기에 영업이익과 당기순이익이 적자로 전환되며 수익성이 악화되었습니다. 부채총계, 특히 유동부채가 제46기에 크게 증가하여 재무 안정성에 대한 주의가 필요합니다. 자본총계는 비교적 안정적인 수준을 유지하고 있습니다."
AJ네트웍스_사업보고서_2021.03.23_preprocessing_summary.txt,"AJ네트웍스 요약재무정보 (2019-2021년)

성장성
영업수익은 2019년 1조 455억 원에서 2020년 1조 17억 원으로 소폭 감소했으나 2021년 1조 170억 원으로 소폭 회복하며 1조 원대 수준을 유지했습니다. 자산총계는 2019년 2조 5,751억 원에서 2021년 1조 5,881억 원으로 감소했습니다.

수익성
영업이익은 2019년 212억 원 손실에서 2020년 156억 원 흑자로 전환되었으나 2021년에는 229억 원 흑자로 증가했습니다. 법인세비용차감전순이익은 2019년 494억 원 손실에서 2020년 1,070억 원 흑자로 전환되었으나 2021년에는 22억 원 손실로 전환되었습니다. 당기순이익은 2019년 372억 원 흑자였으나 2020년 421억 원 흑자로 증가한 후 2021년에는 33억 원 손실로 전환되었습니다. 주당이익은 2019년 1,229원에서 2020년 1,474원으로 상승했으나 2021년에는 마이너스 111원으로 악화되었습니다.

안정성
부채총계는 2019년 2조 833억 원에서 2021년 1조 3,001억 원으로 감소했습니다. 이에따라 부채비율은 2019년 약 425.6%에서 2020년 421.1% 2021년에는 451.4%로 변동성을 보였습니다. 자본총계는 2019년 4,918억 원에서 2021년 2,880억 원으로 감소했습니다.

결론
AJ네트웍스는 2019년부터 2021년까지 영업수익은 대체로 유지되었으나 수익성은 큰 변동성을 보였습니다. 자산총계와 자본총계는 감소하는 추세를 보였으며, 부채비율 또한 변동성을 나타냈습니다."
AJ네트웍스_사업보고서_2022.08.05_preprocessing_summary.txt,"AJ네트웍스 요약재무정보 (2020-2022년)

성장성
매출액은 2020년 1조 1억 원에서 2021년 1조 267억 원으로 증가했으나 2022년에는 1조 267억 원으로 전년 수준을 유지했습니다. 자산총계는 2020년 1조 8032억 원에서 2022년 1조 3550억 원으로 감소했습니다.

수익성
영업이익은 2020년 156억 원에서 2021년 451억 원으로 크게 증가했으나 2022년에는 451억 원으로 전년 수준을 유지했습니다. 당기순이익은 2020년 421억 원 흑자에서 2021년 33억 원 손실로 적자 전환되었으나 2022년에는 767억 원 흑자로 크게 회복했습니다. 주당순이익은 2020년 982원에서 2021년 마이너스 86원으로 악화되었으나 2022년에는 1707원으로 개선되었습니다.

안정성
부채총계는 2020년 1조 4559억 원에서 2022년 9925억 원으로 감소했습니다. 이에따라 부채비율은 2020년 약 172.8%에서 2021년 223.8%로 상승했으나 2022년에는 172.8%로 하락하며 재무안정성이 개선된 모습을 보였습니다. 자본총계는 2020년 3473억 원에서 2022년 3625억 원으로 증가했습니다.

결론
AJ네트웍스는 2020년부터 2022년까지 매출액은 유지되었으며 영업이익은 꾸준히 증가했습니다. 2021년 당기순손실을 기록했으나 2022년에는 크게 회복하며 수익성이 개선되었습니다. 부채 감소와 자본 증가로 재무 안정성 역시 향상되었습니다."
AJ네트웍스_사업보고서_2023.03.21_preprocessing_summary.txt,"AJ네트웍스 요약재무정보 (2020-2022년)

성장성
영업수익은 2020년 8,719억 원에서 2021년 9,819억 원으로 증가하였고, 2022년에는 1조 2,083억 원으로 지속적인 성장세를 보였습니다. 유동자산 또한 2020년 2,485억 원에서 2022년 3,014억 원으로 꾸준히 증가했습니다. 다만, 비유동자산은 2020년 1조 2,334억 원에서 2022년 1조 1,519억 원으로 감소하는 추세를 보였습니다.

수익성
영업이익은 2020년 210억 원에서 2021년 480억 원으로 크게 증가하였고, 2022년에는 754억 원을 기록하며 꾸준한 성장세를 나타냈습니다. 당기순이익은 2020년 33억 원 손실에서 2021년 767억 원 흑자로 전환되었으나, 2022년에는 87억 원으로 크게 감소했습니다. 주당순손익은 2020년 마이너스 86원에서 2021년 1,707원으로 크게 개선되었으나, 2022년에는 201원으로 감소했습니다.

안정성
부채총계는 2020년 1조 3,001억 원에서 2021년 9,925억 원으로 감소하였으나, 2022년에는 1조 1,195억 원으로 다시 증가했습니다. 특히 유동부채는 2021년 5,251억 원에서 2022년 8,143억 원으로 크게 증가했습니다. 자본총계는 2020년 2,880억 원에서 2021년 3,625억 원으로 증가하였고, 2022년에는 3,618억 원 수준을 유지했습니다.

결론
AJ네트웍스는 2020년부터 2022년까지 영업수익과 영업이익이 꾸준히 증가하며 성장성을 보여주었습니다. 하지만 당기순이익은 2022년에 큰 폭으로 감소하였고, 부채총계 역시 2022년에 증가하며 재무 안정성에 대한 면밀한 관리가 필요해 보입니다. 자본총계는 대체로 안정적인 수준을 유지하고 있습니다."
AJ네트웍스_사업보고서_2024.03.20_preprocessing_summary.txt,"AJ네트웍스 요약재무정보 (2021-2023년)

성장성
영업수익은 2021년 9,819억 원에서 2022년 1조 1,936억 원으로 증가하였으나 2023년에는 1조 197억 원으로 감소했습니다. 자산총계는 2021년 1조 3,570억 원에서 2023년 1조 6,221억 원으로 꾸준히 증가했습니다.

수익성
영업이익은 2021년 480억 원에서 2022년 764억 원으로 증가하였고 2023년에는 783억 원으로 소폭 상승하며 견조한 성장세를 보였습니다. 당기순이익은 2021년 767억 원 흑자였으나 2022년 86억 원으로 크게 감소하였고 2023년에는 164억 원으로 회복하는 모습을 보였습니다. 지배주주지분순손익 역시 2021년 767억 원 흑자에서 2022년 88억 원으로 감소했다가 2023년 165억 원으로 회복했습니다. 주당순손익은 2021년 1,707원에서 2023년 368원으로 감소했습니다.

안정성
부채총계는 2021년 9,925억 원에서 2023년 1조 2,025억 원으로 증가했습니다. 유동부채는 2021년 5,251억 원에서 2023년 6,752억 원으로 증가했으나 비유동부채는 2021년 4,674억 원에서 2023년 5,272억 원으로 증가하며 전반적인 부채 규모가 늘어났습니다. 자본총계는 2021년 3,644억 원에서 2023년 4,196억 원으로 증가하며 부채 증가에도 불구하고 재무 안정성은 양호한 수준을 유지했습니다.

결론
AJ네트웍스는 2021년부터 2023년까지 자산총계가 꾸준히 증가하며 성장성을 보였으며 영업이익 또한 견조한 수준을 유지했습니다. 당기순이익은 변동성을 보였으나 전반적으로는 수익성을 유지하고 있으며, 자본총계 증가를 통해 재무 안정성 또한 안정적인 수준을 유지하고 있습니다."
AJ네트웍스_사업보고서_2025.03.25_preprocessing_summary.txt,"AJ네트웍스 요약재무정보 (2022-2024년)

성장성
영업수익은 2022년 1조 1,937억 원에서 2023년 9,365억 원으로 감소했으나 2024년 1조 141억 원으로 회복하며 1조 원대 수준을 유지했습니다. 자산총계는 2022년 1조 4,834억 원에서 2024년 1조 7,178억 원으로 꾸준히 증가했습니다.

수익성
영업이익은 2022년 764억 원에서 2023년 785억 원으로 소폭 증가했으나 2024년 728억 원으로 감소하며 700억 원대 수준을 유지했습니다. 당기순이익은 2022년 87억 원에서 2023년 165억 원으로 증가했으며 2024년에는 216억 원의 순이익을 기록하며 꾸준한 성장세를 보였습니다. 주당순이익은 2022년 199원에서 2024년 485원으로 크게 상승했습니다.

안정성
부채총계는 2022년 1조 1,197억 원에서 2024년 1조 2,740억 원으로 증가했습니다. 이에따라 부채비율은 2022년 약 307.8%에서 2023년 286.6% 2024년에는 287.1%로 지속적인 상승세를 보이며 재무안정성이 다소 악화된 모습을 보였습니다. 자본총계는 2022년 3,637억 원에서 2024년 4,437억 원으로 꾸준히 증가했습니다.

결론
AJ네트웍스는 2022년부터 2024년까지 영업수익은 유지되었으며 당기순이익과 주당순이익이 꾸준히 상승하며 수익성이 개선되는 모습을 보였습니다. 부채총계의 증가로 재무 안정성은 다소 악화되었으나 자본총계는 안정적인 수준을 유지했습니다."
DB손해보험_사업보고서_2021.03.18_preprocessing_summary.txt,"DB손해보험 요약재무정보 (2018-2020년)

성장성
연결기준 자산총계는 2018년 50.93조 원에서 2020년 60.05조 원으로 꾸준히 증가했습니다. 영업수익 역시 2018년 17.45조 원에서 2020년 20.11조 원으로 성장했습니다. 개별기준 자산총계는 2018년 39.78조 원에서 2020년 47.12조 원으로, 영업수익은 2018년 15.00조 원에서 2020년 17.27조 원으로 증가했습니다.

수익성
연결기준 영업이익은 2018년 7,181억 원에서 2019년 5,089억 원으로 감소했으나 2020년 7,310억 원으로 회복했습니다. 당기순이익은 2018년 5,358억 원에서 2019년 3,802억 원으로 감소했으나 2020년 5,611억 원으로 회복했습니다. 지배주주기본 및 희석주당이익은 2018년 8,389원에서 2020년 9,171원으로 상승했습니다.
개별기준 영업이익은 2018년 7,094억 원에서 2019년 5,050억 원으로 감소했으나 2020년 6,776억 원으로 회복했습니다. 당기순이익은 2018년 5,148억 원에서 2019년 3,727억 원으로 감소했으나 2020년 5,022억 원으로 회복했습니다. 기본 및 희석주당이익은 2018년 8,133원에서 2020년 8,241원으로 소폭 상승했습니다.

안정성
연결기준 부채총계는 2018년 45.64조 원에서 2020년 53.55조 원으로 증가했으며, 자본총계는 2018년 5.29조 원에서 2020년 6.50조 원으로 증가했습니다. 개별기준 부채총계는 2018년 34.86조 원에서 2020년 41.06조 원으로, 자본총계는 2018년 4.91조 원에서 2020년 6.06조 원으로 증가했습니다.

결론
DB손해보험은 2018년부터 2020년까지 자산과 영업수익이 꾸준히 성장했으며, 영업이익과 당기순이익 또한 전반적으로 회복세를 보였습니다. 부채와 자본이 모두 증가하며 재무적인 규모가 커졌습니다."
DB손해보험_사업보고서_2022.03.17_preprocessing_summary.txt,"DB손해보험 요약재무정보 (2019-2021년)

성장성
연결 기준 자산총계는 2019년 55.78조 원에서 2021년 64.75조 원으로 꾸준히 증가했습니다. 영업수익 또한 2019년 18.68조 원에서 2021년 20.88조 원으로 성장했습니다. 이는 연결 대상 회사 수가 2019년 80개에서 2021년 102개로 늘어난 것과 관련이 있습니다. 별도 재무제표 기준에서도 자산총계는 2019년 43.67조 원에서 2021년 51.19조 원으로, 영업수익은 2019년 16.07조 원에서 2021년 18.14조 원으로 증가하며 성장세를 보였습니다.

수익성
연결 기준 영업이익은 2019년 5,048억 원에서 2021년 1조 1,084억 원으로 크게 증가했습니다. 당기순이익 역시 2019년 3,771억 원에서 2021년 8,729억 원으로 두 배 이상 늘어났습니다. 지배주주지분 당기순이익도 2019년 3,736억 원에서 2021년 8,695억 원으로 성장했습니다. 주당이익은 2019년 5,902원에서 2021년 14,482원으로 큰 폭으로 개선되었습니다. 별도 재무제표 기준에서도 영업이익은 2019년 5,050억 원에서 2021년 1조 606억 원으로, 당기순이익은 2019년 3,727억 원에서 2021년 7,769억 원으로 증가했습니다. 주당이익 또한 2019년 5,888원에서 2021년 12,939원으로 상승했습니다.

안정성
연결 기준 부채총계는 2019년 49.64조 원에서 2021년 58.02조 원으로 증가했습니다. 자본총계 또한 2019년 6.14조 원에서 2021년 6.73조 원으로 증가하며, 부채 대비 자본의 비중이 안정적으로 유지되고 있음을 시사합니다. 별도 재무제표 기준에서도 부채총계는 2019년 37.95조 원에서 2021년 44.94조 원으로 증가했으나, 자본총계 역시 2019년 5.72조 원에서 2021년 6.25조 원으로 늘어나 재무 안정성이 양호한 수준을 유지하고 있습니다.

결론
DB손해보험은 2019년부터 2021년까지 연결 및 별도 재무제표 모두에서 매출액, 영업이익, 당기순이익 등 주요 수익성 지표가 꾸준히 성장하는 모습을 보였습니다. 자산과 부채 모두 증가했지만, 자본총계 역시 증가하며 재무 안정성도 양호한 수준을 유지했습니다. 전반적으로 견조한 성장세와 안정적인 재무 구조를 보여주고 있습니다."
DB손해보험_사업보고서_2023.08.31_preprocessing_summary.txt,"DB손해보험 요약재무정보 (2021-2023년)

성장성
영업수익은 2021년 20조 1,106억 원에서 2023년 22조 8,608억 원으로 꾸준히 증가하며 성장세를 보였습니다. 자산총계는 2021년 60조 544억 원에서 2023년 64조 4,966억 원으로 증가했습니다.

수익성
영업이익은 2021년 7,223억 원에서 2023년 1조 3,331억 원으로 크게 증가했습니다. 당기순이익 역시 2021년 5,545억 원에서 2023년 9,880억 원으로 상승하며 수익성이 개선되었습니다. 주당이익은 2021년 9,063원에서 2023년 16,373원으로 크게 올랐습니다.

안정성
부채총계는 2021년 53조 5,595억 원에서 2023년 59조 349억 원으로 증가했습니다. 이에 따라 부채비율이 증가했으나, 자본총계 또한 2021년 6조 4,950억 원에서 2023년 5조 4,617억 원으로 변동을 보였으나 일정 수준을 유지했습니다.

결론
DB손해보험은 2021년부터 2023년까지 영업수익과 영업이익, 당기순이익이 꾸준히 증가하며 수익성이 크게 개선되었습니다. 자산총계 또한 증가했으며, 부채총계 증가에도 불구하고 일정 수준의 재무 안정성을 유지했습니다."
DB손해보험_사업보고서_2024.04.30_preprocessing_summary.txt,"DB손해보험 요약재무정보 (제55기 - 제57기)

성장성
연결 기준 영업수익은 제55기 20.88조원에서 제56기 18.93조원으로 감소하였으나 제57기 19.76조원으로 회복하는 모습을 보였습니다. 자산총계는 제55기 64.75조원에서 제57기 60.04조원으로 감소했습니다.

수익성
연결 기준 영업이익은 제55기 1.11조원에서 제56기 2.73조원으로 크게 증가하였으나 제57기 2.23조원으로 다소 감소했습니다. 당기순이익 또한 제55기 0.87조원에서 제56기 2.04조원으로 크게 증가하였으나 제57기 1.74조원으로 감소했습니다. 주당이익은 제55기 14,482원에서 제57기 28,955원으로 상승했습니다.

안정성
연결 기준 부채총계는 제55기 58.02조원에서 제57기 49.74조원으로 감소했습니다. 이에 따라 부채비율은 제55기 약 119.7%에서 제56기 103.3%로 하락하였고 제57기에는 118.9%로 다시 상승하여 재무 안정성은 변동하는 모습을 보였습니다. 자본총계는 제55기 6.73조원에서 제57기 10.30조원으로 증가했습니다.

결론
DB손해보험은 연결 기준으로 제55기 대비 제56기에 영업수익 및 순이익이 크게 개선되었으나, 제57기에는 영업이익 및 순이익이 소폭 감소하며 변동성을 보였습니다. 자본총계는 증가하였으나 부채총계 감소폭이 상대적으로 커 재무 안정성은 제55기에 비해 개선되는 흐름을 보였습니다."
DB손해보험_사업보고서_2025.08.14_preprocessing_summary.txt,"DB손해보험 요약재무정보 (제56기-제58기)

성장성
연결 기준 영업수익은 제56기 18조 9,319억 원에서 제58기 21조 8,349억 원으로 꾸준히 증가했습니다. 연결 기준 자산총계 역시 제56기 57조 6,351억 원에서 제58기 66조 5,061억 원으로 증가하며 성장세를 보였습니다.

수익성
연결 기준 영업이익은 제56기 2조 7,260억 원에서 제58기 2조 4,249억 원으로 소폭 감소했으나 높은 수준을 유지했습니다. 당기순이익 역시 제56기 2조 394억 원에서 제58기 1조 8,532억 원으로 감소했습니다. 다만, 제58기에는 총포괄손익이 6,267억 원의 손실을 기록하며 전년 대비 악화된 모습을 보였습니다. 연결 기준 지배주주기본 및 희석주당이익은 제56기 33,874원에서 제58기 30,838원으로 하락했습니다.

안정성
연결 기준 부채총계는 제56기 45조 5,109억 원에서 제58기 57조 1,149억 원으로 증가했습니다. 이에 따라 부채비율은 제56기 약 37.5%에서 제58기 약 76.8%로 상승했습니다. 반면, 연결 기준 자본총계는 제56기 12조 1,242억 원에서 제58기 9조 3,912억 원으로 감소했습니다.

결론
DB손해보험은 제56기부터 제58기까지 연결 기준 영업수익과 영업이익이 꾸준히 성장하는 모습을 보였으나, 제58기에는 당기순이익 감소와 총포괄손익의 손실을 기록하며 수익성이 다소 둔화되었습니다. 부채가 증가하고 자본이 감소함에 따라 재무 안정성은 이전 기간 대비 다소 악화되었습니다."
ES큐브_사업보고서_2021.03.19_preprocessing_summary.txt,"ES큐브 요약재무정보 (2018-2020년)

성장성
연결 기준 매출액은 2018년 337.63억 원에서 2019년 437.08억 원으로 증가했으나 2020년 806.72억 원으로 크게 증가했습니다. 개별 기준 매출액은 2018년 313.08억 원에서 2019년 285.27억 원으로 감소했다가 2020년 302.93억 원으로 회복했습니다. 연결 기준 자산총계는 2018년 1,124.30억 원에서 2020년 7,148.89억 원으로 크게 증가했으며, 개별 기준 자산총계는 2018년 1,084.81억 원에서 2020년 819.95억 원으로 감소했습니다.

수익성
연결 기준 영업이익은 2018년 121.11억 원 손실에서 2019년 261.70억 원 손실로 적자 폭이 확대되었으나 2020년 103.15억 원 흑자로 전환되었습니다. 당기순손실은 2018년 61.21억 원에서 2019년 137.67억 원, 2020년 252.92억 원으로 지속적으로 확대되었습니다. 개별 기준 영업이익은 2018년 69.14억 원에서 2019년 58.77억 원으로 감소했으나 2020년 145.27억 원으로 크게 증가했습니다. 당기순손실은 2018년 38.36억 원에서 2019년 127.38억 원, 2020년 290.81억 원으로 지속적으로 확대되었습니다. 주당순이익은 연결 기준 2018년 마이너스 472원에서 2020년 마이너스 2,337원으로 악화되었고, 개별 기준으로는 2018년 마이너스 463원에서 2020년 마이너스 2,765원으로 악화되었습니다.

안정성
연결 기준 부채총계는 2018년 416.82억 원에서 2020년 6,453.91억 원으로 크게 증가했으며, 이에 따라 부채비율이 상승했습니다. 자본총계는 2018년 707.48억 원에서 2020년 694.97억 원으로 소폭 감소했습니다. 개별 기준 부채총계는 2018년 419.63억 원에서 2020년 90.45억 원으로 크게 감소했습니다. 자본총계는 2018년 665.18억 원에서 2020년 729.49억 원으로 증가했습니다.

결론
ES큐브는 2020년 연결 기준 매출액이 크게 증가하고 영업이익이 흑자 전환되는 긍정적인 모습을 보였습니다. 그러나 연결 기준 당기순손실이 확대되고 부채총계가 크게 증가하여 재무 안정성에 대한 우려가 있습니다. 개별 기준으로는 매출액이 회복되고 영업이익이 증가했으나, 당기순손실이 지속적으로 확대되는 점은 부정적인 요인입니다."
ES큐브_사업보고서_2022.05.19_preprocessing_summary.txt,"ES큐브 요약재무정보 (2019-2021년)

성장성
매출액은 2019년 437억 원에서 2020년 807억 원으로 크게 증가하였으며, 2021년에는 1,258억 원으로 지속적인 성장세를 보였습니다. 자산총계는 2019년 4,640억 원에서 2021년 1조 827억 원으로 큰 폭으로 증가했습니다. 유동자산과 비유동자산 모두 꾸준히 증가하는 추세를 나타냈습니다.

수익성
영업이익은 2019년 26억 원 손실에서 2020년 103억 원 흑자로 전환되었으며, 2021년에는 2억 8천만 원으로 감소하였으나 흑자를 유지했습니다. 당기순이익은 2019년 137억 원 손실, 2020년 252억 원 손실로 적자를 기록했으나, 2021년에는 53억 원 흑자로 전환되었습니다. 주당순이익은 2019년 마이너스 1,661원에서 2020년 마이너스 2,337원으로 악화되었으나, 2021년에는 670원으로 흑자 전환되었습니다.

안정성
부채총계는 2019년 3,900억 원에서 2021년 9,669억 원으로 크게 증가했습니다. 특히 유동부채의 증가폭이 두드러졌습니다. 자본총계는 2019년 740억 원에서 2021년 1,158억 원으로 증가했습니다. 다만, 2021년 유동부채가 자본총계를 크게 초과하며 단기적인 재무 안정성에 대한 고려가 필요해 보입니다.

결론
ES큐브는 2019년부터 2021년까지 매출액이 크게 성장하였으며, 2021년에는 당기순이익 흑자 전환을 통해 수익성이 개선되는 모습을 보였습니다. 그러나 부채총계의 상당한 증가로 인해 재무 안정성에 대한 면밀한 검토가 요구됩니다."
ES큐브_사업보고서_2023.03.23_preprocessing_summary.txt,"ES큐브 요약재무정보 (2020-2022년)

성장성
연결 기준 매출액은 2020년 39조 7,127억원에서 2022년 75조 2,137억원으로 크게 증가했습니다. 자산총계 역시 2020년 714조 8,897억원에서 2022년 1,217조 5,413억원으로 꾸준히 증가했습니다. 별도 재무제표 기준으로도 매출액은 2020년 30조 2,931억원에서 2022년 52조 8,504억원으로 증가했으며, 자산총계는 2020년 81조 9,954억원에서 2022년 77조 3,275억원으로 소폭 감소했습니다.

수익성
연결 기준 영업이익은 2020년 4조 7,787억원에서 2022년 15조 3,434억원으로 크게 증가했습니다. 당기순이익은 2020년 25조 2,921억원 손실에서 2022년 24조 6,827억원 이익으로 흑자 전환되었습니다. 주당순이익은 2020년 마이너스 2,337원에서 2022년 1,918원으로 개선되었습니다. 별도 재무제표 기준으로도 영업이익은 2020년 1조 4,527억원에서 2022년 5조 5,036억원으로 증가했습니다. 당기순이익은 2020년 29조 814억원 손실에서 2022년 5조 7,054억원 이익으로 흑자 전환되었습니다. 주당순이익은 2020년 마이너스 2,765원에서 2022년 426원으로 개선되었습니다.

안정성
연결 기준 부채총계는 2020년 6,453억 9,193만원에서 2022년 1,130억 6,160만원으로 크게 증가했습니다. 자본총계는 2020년 6,949억 7,819만원에서 2022년 1,103조 9,925만원으로 크게 증가하며 재무 안정성이 개선된 모습을 보였습니다. 별도 재무제표 기준으로 부채총계는 2020년 9조 4,577억원에서 2022년 6조 2,499억원으로 감소했습니다. 자본총계는 2020년 72조 9,496억원에서 2022년 71조 776억원으로 소폭 감소했습니다.

결론
ES큐브는 2020년부터 2022년까지 연결 및 별도 재무제표 모두에서 매출액과 수익성이 크게 개선되었습니다. 특히 연결 기준으로는 영업이익과 당기순이익 모두 대폭 증가하며 흑자 전환에 성공했습니다. 재무 안정성 역시 연결 기준 자본총계 증가로 인해 개선되었습니다."
ES큐브_사업보고서_2024.03.20_preprocessing_summary.txt,"ES큐브 요약재무정보 (2021-2023년)

성장성
연결기준 매출액은 2021년 51.70조 원에서 2022년 75.21조 원으로 크게 증가했으며, 2023년에는 63.33조 원으로 소폭 감소했습니다. 자산총계는 2021년 1,082.73조 원에서 2023년 87.79조 원으로 큰 폭으로 감소했습니다.

수익성
연결기준 영업이익은 2021년 6.79조 원에서 2022년 15.34조 원으로 증가했으나, 2023년에는 10.79조 원으로 감소했습니다. 당기순이익은 2021년 5.38조 원, 2022년 24.68조 원으로 큰 증가를 보였으나, 2023년에는 27.94조 원의 대규모 손실을 기록하며 적자로 전환되었습니다. 주당순이익은 2021년 670원에서 2022년 1,918원으로 상승했으나, 2023년에는 마이너스 2,086원으로 악화되었습니다.

안정성
연결기준 부채총계는 2021년 9,668.77억 원에서 2022년 11,306.16억 원으로 증가했으나, 2023년에는 5,267.02억 원으로 감소했습니다. 부채비율은 2021년 약 0.83에서 2022년 0.10으로 하락했으나, 2023년에는 0.06으로 더욱 하락하며 재무 안정성이 개선되었습니다. 자본총계는 2021년 1,158.55조 원에서 2023년 825.26억 원으로 감소했습니다.

결론
ES큐브는 연결기준 매출액이 큰 변동성을 보였으며, 2023년에 당기순손실을 기록하며 수익성이 악화되었습니다. 자산총계의 큰 폭 감소와 함께 자본총계 또한 줄어들었으나, 부채총계의 감소로 재무 안정성은 개선된 모습을 보였습니다."
ES큐브_사업보고서_2025.03.21_preprocessing_summary.txt,"ES큐브 요약재무정보 (2022-2024년)

성장성
연결 기준 매출액은 2022년 75.21조 원에서 2023년 63.33조 원으로 감소하였으나 2024년에는 16.17조 원으로 크게 감소했습니다. 연결 자산총계는 2022년 121.70조 원에서 2024년 90.41조 원으로 감소했습니다. 별도 기준 매출액은 2022년 52.85조 원에서 2023년 42.49조 원으로 감소하였고 2024년에는 11.59조 원으로 크게 감소했습니다. 별도 자산총계는 2022년 77.32조 원에서 2024년 93.28조 원으로 증가했습니다.

수익성
연결 기준 영업이익은 2022년 15.34조 원 흑자에서 2023년 10.78조 원으로 감소하였고 2024년에는 3.74조 원 영업손실을 기록하며 적자로 전환되었습니다. 연결 당기순이익은 2022년 24.68조 원 흑자였으나 2023년에는 27.93조 원의 대규모 손실을 기록하며 적자로 전환되었고 2024년에는 9094억 원 흑자로 회복했습니다. 연결 주당순이익은 2022년 1,918원에서 2023년 마이너스 2,086원으로 악화되었으나 2024년에는 68원으로 회복했습니다. 별도 기준 영업이익은 2022년 5.00조 원 흑자에서 2023년 2.70조 원으로 감소하였고 2024년에는 1.76조 원 영업손실을 기록하며 적자로 전환되었습니다. 별도 당기순이익은 2022년 5.70조 원 흑자였으나 2023년에는 14.73조 원의 대규모 흑자를 기록했고 2024년에는 4.08조 원 흑자로 다시 증가했습니다. 별도 주당순이익은 2022년 426원에서 2023년 1,100원으로 증가하였고 2024년에는 305원으로 감소했습니다.

안정성
연결 기준 부채총계는 2022년 11.30조 원에서 2023년 5.26조 원으로 크게 감소하였고 2024년에는 4.50조 원으로 추가 감소했습니다. 이에 따라 부채비율은 2022년 약 11.98%에서 2023년 5.26% 2024년에는 4.50%로 지속적인 하락세를 보이며 재무안정성이 크게 개선되었습니다. 연결 자본총계는 2022년 110.39조 원에서 2024년 85.90조 원으로 감소했습니다. 별도 기준 부채총계는 2022년 6.24조 원에서 2023년 6.09조 원으로 소폭 감소하였고 2024년에는 3.47조 원으로 추가 감소했습니다. 별도 자본총계는 2022년 71.07조 원에서 2024년 89.81조 원으로 증가했습니다.

결론
ES큐브는 연결 기준으로 2024년 매출액과 영업이익이 크게 감소하며 적자로 전환되었으나 당기순이익은 회복하는 모습을 보였습니다. 부채총계가 크게 감소하면서 재무안정성은 크게 개선되었습니다. 별도 기준으로는 2024년 영업이익은 적자로 전환되었으나 당기순이익은 크게 증가했으며 자본총계도 꾸준히 증가하며 재무 상태가 양호한 모습을 유지했습니다."
